"REF_DATE","GEO","DGUID","Age group","Sex","Severity of disability","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035317799","3.6.3.2.2","24.8","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035317800","3.6.3.3.1","3410","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317801","3.6.3.3.2","21.9","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035317802","3.6.3.4.1","3490","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317803","3.6.3.4.2","22.4","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317804","3.6.3.5.1","4790","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317805","3.6.3.5.2","30.8","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317806","3.7.1.1.1","17210","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317807","3.7.1.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035317808","3.7.1.2.1","4660","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035317809","3.7.1.2.2","27.1","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035317810","3.7.1.3.1","3970","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317811","3.7.1.3.2","23.1","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035317812","3.7.1.4.1","4070","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035317813","3.7.1.4.2","23.6","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035317814","3.7.1.5.1","4510","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317815","3.7.1.5.2","26.2","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317816","3.7.2.1.1","8480","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317817","3.7.2.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Mild ","Number of persons","Number","223","units ","0","v1035317818","3.7.2.2.1","2270","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035317819","3.7.2.2.2","26.8","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Moderate ","Number of persons","Number","223","units ","0","v1035317820","3.7.2.3.1","2170","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317821","3.7.2.3.2","25.6","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Severe ","Number of persons","Number","223","units ","0","v1035317822","3.7.2.4.1","1980","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035317823","3.7.2.4.2","23.3","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Very severe ","Number of persons","Number","223","units ","0","v1035317824","3.7.2.5.1","2060","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317825","3.7.2.5.2","24.3","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317826","3.7.3.1.1","8720","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317827","3.7.3.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Mild ","Number of persons","Number","223","units ","0","v1035317828","3.7.3.2.1","2390","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035317829","3.7.3.2.2","27.4","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Moderate ","Number of persons","Number","223","units ","0","v1035317830","3.7.3.3.1","1800","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317831","3.7.3.3.2","20.6","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Severe ","Number of persons","Number","223","units ","0","v1035317832","3.7.3.4.1","2090","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317833","3.7.3.4.2","24.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317834","3.7.3.5.1","2450","","","","0"
"2017","Newfoundland and Labrador","2016A000210","65 to 74 years","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317835","3.7.3.5.2","28.1","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317836","3.8.1.1.1","11970","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317837","3.8.1.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Mild ","Number of persons","Number","223","units ","0","v1035317838","3.8.1.2.1","2260","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Mild ","Percentage of persons","Percent","239","units ","0","v1035317839","3.8.1.2.2","18.9","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Moderate ","Number of persons","Number","223","units ","0","v1035317840","3.8.1.3.1","2530","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317841","3.8.1.3.2","21.1","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Severe ","Number of persons","Number","223","units ","0","v1035317842","3.8.1.4.1","3360","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Severe ","Percentage of persons","Percent","239","units ","0","v1035317843","3.8.1.4.2","28.1","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Very severe ","Number of persons","Number","223","units ","0","v1035317844","3.8.1.5.1","3820","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Total, both sexes","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317845","3.8.1.5.2","31.9","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317846","3.8.2.1.1","5140","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317847","3.8.2.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Mild ","Number of persons","Number","223","units ","0","v1035317848","3.8.2.2.1","780","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Mild ","Percentage of persons","Percent","239","units ","0","v1035317849","3.8.2.2.2","15.2","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Moderate ","Number of persons","Number","223","units ","0","v1035317850","3.8.2.3.1","920","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317851","3.8.2.3.2","17.9","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Severe ","Number of persons","Number","223","units ","0","v1035317852","3.8.2.4.1","1950","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Severe ","Percentage of persons","Percent","239","units ","0","v1035317853","3.8.2.4.2","37.9","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Very severe ","Number of persons","Number","223","units ","0","v1035317854","3.8.2.5.1","1480","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Male","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317855","3.8.2.5.2","28.8","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317856","3.8.3.1.1","6830","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Persons with disabilities, all severity levels","Percentage of persons","Percent","239","units ","0","v1035317857","3.8.3.1.2","100.0","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Mild ","Number of persons","Number","223","units ","0","v1035317858","3.8.3.2.1","1470","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Mild ","Percentage of persons","Percent","239","units ","0","v1035317859","3.8.3.2.2","21.5","E","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Moderate ","Number of persons","Number","223","units ","0","v1035317860","3.8.3.3.1","1610","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Moderate ","Percentage of persons","Percent","239","units ","0","v1035317861","3.8.3.3.2","23.6","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Severe ","Number of persons","Number","223","units ","0","v1035317862","3.8.3.4.1","1400","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Severe ","Percentage of persons","Percent","239","units ","0","v1035317863","3.8.3.4.2","20.5","","","","1"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Very severe ","Number of persons","Number","223","units ","0","v1035317864","3.8.3.5.1","2340","","","","0"
"2017","Newfoundland and Labrador","2016A000210","75 years and over","Female","Very severe ","Percentage of persons","Percent","239","units ","0","v1035317865","3.8.3.5.2","34.3","","","","1"
"2017","Prince Edward Island","2016A000211","Total, 15 years and over","Total, both sexes","Persons with disabilities, all severity levels","Number of persons","Number","223","units ","0","v1035317866","4.1.1.1.1","29820","","","","0"
